"address","year","b_result","bTowers","rTowers","outer_mean_diff","golddiff_mean","air_dragon","baron_nashor","earth_dragon","rift_herald","fire_dragon","elder_dragon","water_dragon","dragon","bKills","rKills","diff"
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330651?gameHash=3c60ace2e593baf2",2017,"win",21.556,19.5526666666667,2.00333333333333,1614.56097560976,0,3,1,0,0,0,2,0,12,3,9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330653?gameHash=a9808be7aca9e485",2017,"win",16.8326666666667,14.19,2.64266666666667,3407.82142857143,0,1,1,0,0,0,2,0,11,1,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330681?gameHash=6b0f1cbbecfaf6e0",2017,"lose",28.351,15.5016666666667,12.8493333333333,-5761.29268292683,NA,NA,NA,NA,NA,NA,NA,NA,14,11,3
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330688?gameHash=6c533af829b48c07",2017,"win",11.5586666666667,30.155,-18.5963333333333,5321.87804878049,0,2,1,1,1,0,0,0,6,7,-1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330696?gameHash=c6c53eb536e9eaee",2017,"lose",NA,18.1346666666667,NA,-4488.45714285714,0,0,1,0,0,0,0,0,11,22,-11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330708?gameHash=4a9e7cd9fc03d5c5",2017,"lose",17.0395,20.1626666666667,-3.12316666666667,-3841.66666666667,0,0,1,1,1,0,0,0,6,21,-15
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330717?gameHash=948be2b8a283a45e",2017,"win",18.073,16.5165,1.5565,2948.25,0,2,2,1,1,0,0,0,14,3,11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330758?gameHash=7d130f621e0b36e1",2017,"win",16.496,14.045,2.451,2947.39393939394,0,1,3,1,1,0,0,0,9,4,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330780?gameHash=13fa5b42b4bc442b",2017,"win",14.8436666666667,19.047,-4.20333333333333,4880.48148148148,0,1,1,1,1,0,0,0,21,2,19
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330792?gameHash=6aa921a9ae732ebf",2017,"win",14.3613333333333,28.1,-13.7386666666667,3634.38235294118,0,1,2,0,1,0,0,0,12,5,7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330800?gameHash=f4a81bcee7e172e2",2017,"win",17.293,16.238,1.055,1194.64864864865,0,1,1,0,0,0,0,0,8,1,7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330829?gameHash=70fa67b74f9c5c3c",2017,"win",20.344,17.7295,2.6145,2496.16129032258,1,1,0,1,2,0,0,0,14,3,11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330835?gameHash=7fbec8be2d02eb03",2017,"win",17.6513333333333,16.8776666666667,0.773666666666667,270.905660377359,1,3,1,1,0,1,0,0,16,17,-1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330942?gameHash=36f99dbc3ea1d745",2017,"lose",18.114,20.0206666666667,-1.90666666666667,-2910.48484848485,NA,NA,NA,NA,NA,NA,NA,NA,2,14,-12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330962?gameHash=51a990ba16308033",2017,"win",19.792,19.157,0.635000000000002,2139.64285714286,0,1,0,1,0,0,1,0,21,10,11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330964?gameHash=c936c698e3e50c5f",2017,"win",24.0023333333333,24.845,-0.842666666666666,1188.08,1,1,1,1,0,1,0,0,7,7,0
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330987?gameHash=44542fe98e7992be",2017,"lose",25.3923333333333,16.1996666666667,9.19266666666667,-3331.43181818182,0,1,1,0,0,0,1,0,9,19,-10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/331041?gameHash=97ff21f29f9ed30f",2017,"lose",20.3135,17.655,2.6585,-979.814814814815,NA,NA,NA,NA,NA,NA,NA,NA,7,11,-4
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/331046?gameHash=815c21dc8d3bd329",2017,"lose",16.1193333333333,23.9693333333333,-7.85,-553.875,1,0,0,0,0,0,0,0,10,12,-2
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/331047?gameHash=791d21ada2d5f649",2017,"win",24.4613333333333,20.9206666666667,3.54066666666667,-842.540540540541,0,1,1,1,0,0,0,0,12,7,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/331049?gameHash=c12b995bc3659029",2017,"win",26.039,30.4073333333333,-4.36833333333333,3319.55555555556,1,1,1,0,0,1,1,0,14,6,8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/331064?gameHash=762df6e159c55a76",2017,"lose",16.1015,19.23,-3.1285,-3723.36842105263,1,0,0,0,0,0,0,0,10,19,-9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340187?gameHash=8a051c5f811cabe2",2017,"win",17.3456666666667,21.932,-4.58633333333333,687.411764705882,1,1,0,1,1,0,0,0,10,2,8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340193?gameHash=cc2ccb43e592fd1b",2017,"lose",19.6533333333333,20.197,-0.543666666666667,-1957.38888888889,0,0,0,1,0,0,1,0,8,15,-7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/350410?gameHash=3e10321c7fbf6694",2017,"win",20.803,24.529,-3.726,1836.41176470588,0,1,2,0,2,0,0,0,11,2,9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/350445?gameHash=a6d2f1679488671b",2017,"win",28.3053333333333,16.0526666666667,12.2526666666667,-1509.18,0,2,2,1,0,0,0,0,13,7,6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/350449?gameHash=6ee3f08d6d8c0b4a",2017,"lose",NA,22.029,NA,-3576.75757575758,NA,NA,NA,NA,NA,NA,NA,NA,2,12,-10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340800?gameHash=3be85a37716653c3",2017,"win",20.0413333333333,13.755,6.28633333333333,3585.37142857143,0,2,1,1,0,0,2,0,13,1,12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340832?gameHash=38f7cffeb47564cf",2017,"lose",NA,21.3526666666667,NA,-4045.25,NA,NA,NA,NA,NA,NA,NA,NA,2,12,-10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340852?gameHash=c0b23658eb695eb1",2017,"lose",19.983,21.715,-1.732,-694.666666666667,0,0,0,1,0,0,0,0,6,16,-10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340860?gameHash=98c01d343de4359d",2017,"lose",13.249,17.0216666666667,-3.77266666666667,-4090.08823529412,NA,NA,NA,NA,NA,NA,NA,NA,2,8,-6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340867?gameHash=b47abc144bf9df5c",2017,"lose",19.555,17.6803333333333,1.87466666666667,-4437.94444444444,0,1,0,0,1,0,0,0,8,19,-11
"http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/341202?gameHash=7e08241b059766d7",2017,"win",18.6223333333333,29.359,-10.7366666666667,3394.375,1,1,0,0,0,0,0,0,14,6,8
"http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/341204?gameHash=7149ba1eac026c71",2017,"lose",22.5795,20.5266666666667,2.05283333333333,-1417.40540540541,NA,NA,NA,NA,NA,NA,NA,NA,8,15,-7
"http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/341210?gameHash=a4d2422c8da97a91",2017,"lose",23.672,15.2516666666667,8.42033333333333,-4689.13333333333,NA,NA,NA,NA,NA,NA,NA,NA,2,14,-12
"http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351146?gameHash=fcd2dc86969dd034",2017,"win",10.656,NA,NA,4800.84615384615,0,1,0,1,2,0,0,0,14,4,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351229?gameHash=ce75e43e13ef372c",2017,"win",20.12,16.7625,3.3575,1794.53125,0,1,0,0,1,0,0,0,14,1,13
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351239?gameHash=e1eda5824a83117f",2017,"lose",NA,16.9866666666667,NA,-2332,0,1,0,0,0,0,0,0,6,15,-9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351241?gameHash=e0d50b7c250a3915",2017,"lose",20.0666666666667,20.161,-0.0943333333333349,-1148.10344827586,1,0,0,1,0,0,0,0,2,11,-9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351246?gameHash=677425a360a4ba44",2017,"lose",13.573,20.0856666666667,-6.51266666666666,-2777.925,0,0,1,0,0,0,0,0,4,14,-10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351250?gameHash=8b1b9fb13418aae8",2017,"lose",NA,15.9283333333333,NA,-4512.81481481481,NA,NA,NA,NA,NA,NA,NA,NA,3,15,-12
"http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351303?gameHash=a2a8f97d3e4edf73",2017,"win",15.5013333333333,19.1266666666667,-3.62533333333333,2962.33333333333,1,1,2,1,0,1,1,0,14,6,8
"http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351313?gameHash=aee867e454cde036",2017,"lose",19.4545,21.0676666666667,-1.61316666666667,-2565.77142857143,0,0,0,1,0,0,0,0,3,17,-14
"http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351314?gameHash=f16099f944a9972b",2017,"lose",20.211,21.0673333333333,-0.856333333333335,-1837.8064516129,0,0,0,1,0,0,0,0,4,12,-8
"http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351315?gameHash=654beca9ec27c1cd",2017,"win",20.687,14.1675,6.5195,-326.416666666667,0,1,0,0,1,0,0,0,10,4,6
"http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351317?gameHash=354cc635bc72e98b",2017,"lose",NA,17.303,NA,-4279.93939393939,NA,NA,NA,NA,NA,NA,NA,NA,3,9,-6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351394?gameHash=51e9536be772dc5c",2017,"win",28.8856666666667,24.0886666666667,4.797,1276.7868852459,0,4,0,0,0,1,0,0,14,13,1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351409?gameHash=506cf365302ce526",2017,"win",14.4516666666667,12.107,2.34466666666667,3587.58823529412,1,1,1,0,2,0,0,0,10,3,7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351410?gameHash=b372e960549d5a6f",2017,"lose",25.3986666666667,29.358,-3.95933333333333,3233.91525423729,0,2,0,0,0,1,2,0,13,14,-1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/70023?gameHash=9bd99d085ded4175",2015,"win",20.44,34.956,-14.516,5052.97297297297,0,0,0,0,0,0,0,2,26,7,19
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/60025?gameHash=288dbaca80bbf1ee",2015,"lose",18.4876666666667,19.1413333333333,-0.65366666666667,-3945.76666666667,NA,NA,NA,NA,NA,NA,NA,NA,6,25,-19
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/70033?gameHash=ca6da3c023b391ea",2015,"win",28.9383333333333,19.1726666666667,9.76566666666666,446.565217391304,0,2,0,0,0,0,0,2,26,21,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/70074?gameHash=91731e26420e7670",2015,"lose",18.6203333333333,24.0233333333333,-5.403,512.975,0,0,0,0,0,0,0,2,16,17,-1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/60055?gameHash=5717e29d299e0dd3",2015,"lose",20.4043333333333,16.73,3.67433333333333,-5602.12820512821,0,0,0,0,0,0,0,1,15,34,-19
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/60060?gameHash=9dd7415881dede01",2015,"lose",15.031,19.099,-4.068,-4678.54545454545,NA,NA,NA,NA,NA,NA,NA,NA,13,29,-16
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/90313?gameHash=ae2f201790f44f9f",2015,"lose",20.8263333333333,22.786,-1.95966666666667,-21.8571428571429,0,0,0,0,0,0,0,3,7,15,-8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/90322?gameHash=869499bf06faab53",2015,"win",18.6563333333333,NA,NA,5446.4,0,1,0,0,0,0,0,3,27,5,22
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/80309?gameHash=3eacbd40972b7e50",2015,"lose",22.2106666666667,13.9466666666667,8.264,-4247.51219512195,NA,NA,NA,NA,NA,NA,NA,NA,13,24,-11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/100024?gameHash=1cb9ac4d8383ff04",2015,"lose",12.402,12.7906666666667,-0.388666666666667,-4059.23076923077,NA,NA,NA,NA,NA,NA,NA,NA,3,18,-15
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/100031?gameHash=d31ab3c106c09e25",2015,"lose",21.5363333333333,19.5376666666667,1.99866666666667,-2398.82857142857,0,0,0,0,0,0,0,1,13,26,-13
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110048?gameHash=274661e2fc7b5685",2015,"lose",NA,14.1486666666667,NA,-6158.51724137931,NA,NA,NA,NA,NA,NA,NA,NA,8,24,-16
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110065?gameHash=f82e58055a1b0db6",2015,"lose",17.0916666666667,13.9476666666667,3.144,-3634.62162162162,NA,NA,NA,NA,NA,NA,NA,NA,9,30,-21
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110072?gameHash=1662f406148bdc79",2015,"lose",9.905,11.4496666666667,-1.54466666666667,-5055.04166666667,NA,NA,NA,NA,NA,NA,NA,NA,1,19,-18
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110087?gameHash=9863f5080b322f8a",2015,"win",20.7843333333333,25.568,-4.78366666666667,2992.73529411765,0,1,0,0,0,0,0,2,24,17,7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/100092?gameHash=d6c31aa7bdd8da6f",2015,"win",16.823,29.636,-12.813,4850.70967741936,0,1,0,0,0,0,0,3,18,2,16
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/100102?gameHash=cb9505363bd64e74",2015,"win",21.4466666666667,18.539,2.90766666666666,-3788.04651162791,0,0,0,0,0,0,0,2,20,25,-5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110127?gameHash=e9ec18324aaf5081",2015,"lose",23.375,17.175,6.2,-3551.27272727273,NA,NA,NA,NA,NA,NA,NA,NA,13,29,-16
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110129?gameHash=0719d075fd39f3dc",2015,"lose",17.431,25.1313333333333,-7.70033333333333,-4462.23728813559,0,2,0,0,0,0,0,2,26,41,-15
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120019?gameHash=fb2f5c89a9bbcb1b",2015,"win",16.0233333333333,13.56,2.46333333333333,4706.23333333333,0,1,0,0,0,0,0,2,21,8,13
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120030?gameHash=03ce6fcebc623234",2015,"lose",19.3283333333333,22.7986666666667,-3.47033333333333,649.206896551724,0,0,0,0,0,0,0,2,22,28,-6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120035?gameHash=8ba73f007067a00d",2015,"win",13.58,21.448,-7.868,4347.78571428571,0,0,0,0,0,0,0,3,21,7,14
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130036?gameHash=5b2bcc1428571ab4",2015,"win",13.8696666666667,20.378,-6.50833333333333,1281.04761904762,0,1,0,0,0,0,0,4,16,8,8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130041?gameHash=f550d245b7a9d24b",2015,"lose",NA,13.7643333333333,NA,-5142.2,NA,NA,NA,NA,NA,NA,NA,NA,5,22,-17
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120086?gameHash=674dcbbecc53c9b0",2015,"lose",16.264,12.8126666666667,3.45133333333333,-5960.09090909091,NA,NA,NA,NA,NA,NA,NA,NA,6,26,-20
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120094?gameHash=8922a18e589bb23f",2015,"win",16.4903333333333,19.232,-2.74166666666666,2757.55172413793,0,1,0,0,0,0,0,3,19,8,11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120106?gameHash=e3cd5dc9daa53e9b",2015,"lose",25.846,18.555,7.291,-5276.57575757576,NA,NA,NA,NA,NA,NA,NA,NA,10,27,-17
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120113?gameHash=825dcbc72cc57865",2015,"lose",23.4455,20.9566666666667,2.48883333333334,-2850.46875,NA,NA,NA,NA,NA,NA,NA,NA,8,24,-16
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130114?gameHash=147c15c360c11bc2",2015,"win",14.9863333333333,17.113,-2.12666666666667,5629.06666666667,0,0,0,0,0,0,0,3,27,7,20
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130121?gameHash=34833c0566312d56",2015,"win",10.6073333333333,NA,NA,5443.04545454545,0,0,0,0,0,0,0,2,18,2,16
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120157?gameHash=ebdaabb44aec5cd8",2015,"win",14.1086666666667,19.9535,-5.84483333333333,5258.86666666667,0,1,0,0,0,0,0,4,25,11,14
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120162?gameHash=ec2afb890e018fd0",2015,"win",14.9333333333333,22.335,-7.40166666666667,5714.62962962963,0,1,0,0,0,0,0,3,22,7,15
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120170?gameHash=c3fd0a2066611855",2015,"lose",12.882,13.4683333333333,-0.586333333333332,-6189.13793103448,NA,NA,NA,NA,NA,NA,NA,NA,7,22,-15
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130170?gameHash=350f4aa1cac28b69",2015,"win",20.136,16.4085,3.7275,4318.06060606061,0,1,0,0,0,0,0,3,34,13,21
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130174?gameHash=296eae0c77eccf1e",2015,"win",15.4426666666667,21.328,-5.88533333333333,4118.21739130435,0,0,0,0,0,0,0,2,17,3,14
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130179?gameHash=6a78210e3ba79fde",2015,"win",15.1163333333333,29.114,-13.9976666666667,3049.08888888889,0,0,0,0,0,0,0,3,18,12,6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120281?gameHash=26b5a820be1b2343",2015,"win",15.653,20.747,-5.094,558.555555555556,0,0,0,0,0,0,0,1,19,16,3
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120294?gameHash=13f1eee5c5a2bf31",2015,"win",12.3243333333333,20.7133333333333,-8.389,4629.34090909091,0,2,0,0,0,0,0,3,23,15,8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120319?gameHash=48126ab58c881dc0",2015,"win",10.2263333333333,20.3833333333333,-10.157,3422.80487804878,0,1,0,0,0,0,0,5,25,9,16
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120416?gameHash=b0150b897fdc3098",2015,"lose",9.809,15.249,-5.44,-4024.40740740741,NA,NA,NA,NA,NA,NA,NA,NA,5,19,-14
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120511?gameHash=9795a66e7d387ac2",2015,"win",12.813,NA,NA,6256.04166666667,0,0,0,0,0,0,0,3,23,3,20
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120523?gameHash=9dcd8175989e4acd",2015,"win",12.319,12.423,-0.103999999999999,6119.89655172414,0,1,0,0,0,0,0,3,20,3,17
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150176?gameHash=7dd33be7d7d4acc3",2015,"lose",12.7205,16.1903333333333,-3.46983333333334,-2288.96774193548,0,0,0,0,0,0,0,2,10,30,-20
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/140205?gameHash=3a56036511fa06e3",2015,"win",8.10333333333333,18.0033333333333,-9.9,5331.425,0,2,0,0,0,0,0,3,18,6,12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150228?gameHash=2a182e5f1242ba38",2015,"win",11.1666666666667,18.785,-7.61833333333333,3811.07692307692,0,0,0,0,0,0,0,3,18,4,14
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150257?gameHash=33f41fe0693473a1",2015,"win",18.0696666666667,NA,NA,8114.93103448276,0,1,0,0,0,0,0,4,21,1,20
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150284?gameHash=cf96e9dd17df785a",2015,"win",15.287,22.2463333333333,-6.95933333333333,2573.44186046512,0,1,0,0,0,0,0,5,26,17,9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/140320?gameHash=b3f165928eaa9795",2015,"lose",6.996,13.4596666666667,-6.46366666666667,-6956.79310344828,0,0,0,0,0,0,0,2,7,33,-26
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150306?gameHash=de760acf01ab8415",2015,"win",13.6063333333333,15.952,-2.34566666666666,1411.42857142857,0,0,0,0,0,0,0,3,19,10,9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150334?gameHash=e92779d30284d061",2015,"win",18.9016666666667,NA,NA,5299.4375,0,1,0,0,0,0,0,2,34,14,20
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150327?gameHash=cfedda9472a010e3",2015,"win",20.5043333333333,15.8506666666667,4.65366666666667,235.933333333333,0,1,0,0,0,0,0,3,25,25,0
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220179?gameHash=1cc735c3a764104f",2015,"win",20.247,21.0263333333333,-0.779333333333334,4660.85714285714,0,2,0,0,0,0,0,4,23,4,19
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220182?gameHash=e2c0208b1cec14bd",2015,"win",14.7103333333333,24.8473333333333,-10.137,799.288888888889,0,1,0,0,0,0,0,3,11,7,4
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220183?gameHash=6a90fd63f0505afd",2015,"lose",13.003,13.075,-0.0719999999999992,-7019.7027027027,NA,NA,NA,NA,NA,NA,NA,NA,3,20,-17
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220194?gameHash=80824af624cd95e8",2015,"lose",15.8196666666667,13.4566666666667,2.363,-3803.11764705882,0,0,0,0,0,0,0,5,16,29,-13
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230187?gameHash=d7fb104ee9540460",2015,"lose",18.7456666666667,27.3415,-8.59583333333333,1864.07692307692,0,0,0,0,0,0,0,3,16,15,1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230190?gameHash=ca7701a18b2ab8b6",2015,"win",14.6703333333333,18.8383333333333,-4.168,2543.15909090909,0,2,0,0,0,0,0,5,9,7,2
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230196?gameHash=a0bed0cc30e201a3",2015,"lose",19.7825,20.9303333333333,-1.14783333333333,-5087.79487179487,0,0,0,0,0,0,0,3,13,28,-15
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230206?gameHash=997d463b621915b5",2015,"win",21.1026666666667,17.9476666666667,3.155,698.411764705882,0,1,0,0,0,0,0,1,24,12,12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230237?gameHash=cabc1287c5c14e54",2015,"lose",21.1526666666667,19.9076666666667,1.245,1574.08695652174,0,1,0,0,0,0,0,1,17,21,-4
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230257?gameHash=f33731d0483d1e93",2015,"win",10.944,22.111,-11.167,4036.15625,0,0,0,0,0,0,0,3,16,6,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230287?gameHash=abf0dfd4c126ad3b",2015,"lose",28.948,10.8153333333333,18.1326666666667,-5624.8,0,0,0,0,0,0,0,1,14,22,-8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230319?gameHash=7311b01dc8983e7d",2015,"win",15.6786666666667,5.07,10.6086666666667,3704.93333333333,0,1,0,0,0,0,0,2,25,4,21
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250024?gameHash=c529cd31cfb9ef74",2015,"win",17.5106666666667,22.4803333333333,-4.96966666666667,3802.25,0,3,0,0,0,0,0,3,20,18,2
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250025?gameHash=b146e55ab060abc4",2015,"lose",18.0915,20.2166666666667,-2.12516666666667,-3821.64705882353,0,0,0,0,0,0,0,1,8,22,-14
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250026?gameHash=0c911a50844a8d37",2015,"win",18.2286666666667,NA,NA,5328.4,0,1,0,0,0,0,0,3,31,9,22
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250037?gameHash=197a48701bc16d6d",2015,"lose",NA,17.1536666666667,NA,-6652.29032258064,0,0,0,0,0,0,0,1,6,25,-19
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250049?gameHash=8c3549ed18e89a14",2015,"win",20.6126666666667,23.4196666666667,-2.807,2266.71428571429,0,1,0,0,0,0,0,3,22,11,11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250051?gameHash=e7236075067cc3bd",2015,"win",12.9846666666667,21.466,-8.48133333333334,3865.35483870968,0,1,0,0,0,0,0,2,20,3,17
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250059?gameHash=5875b308a4765b75",2015,"lose",20.0896666666667,17.19,2.89966666666667,-6035.87179487179,0,1,0,0,0,0,0,0,8,31,-23
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250060?gameHash=17c40c7fba00bca6",2015,"lose",37.392,13.2473333333333,24.1446666666667,-5668.02325581395,0,1,0,0,0,0,0,2,11,19,-8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/240100?gameHash=46b016726ce34130",2015,"win",19.7456666666667,18.371,1.37466666666667,4697.71875,0,1,0,0,0,0,0,3,17,5,12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/240131?gameHash=a967410565238b9c",2015,"lose",9.025,10.153,-1.128,-4953.25,NA,NA,NA,NA,NA,NA,NA,NA,6,14,-8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250139?gameHash=c2e5d0a109994851",2015,"win",15.8026666666667,19.908,-4.10533333333333,3341.3,0,1,0,0,0,0,0,3,15,5,10
